date,employee_title,location,employee_status,review_title,years_at_company,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Sat May 25 2019 09:04:48 GMT+0530 (India Standard Time),,"Gurgaon, Haryana",Current Employee ,Good Place to work,,4,5,5,3,3,4
Sat Jun 08 2019 07:09:15 GMT+0530 (India Standard Time),,Mumbai,Former Employee ,good,,3,3,4,3,4,3
Thu May 23 2019 12:42:05 GMT+0530 (India Standard Time), TSA,Bangalore,Former Employee ,"Good salary hike and amazing management , good growth and high job security ...",,5,3,5,5,5,5
Thu May 23 2019 14:04:48 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Current Employee ,Nice company for freshers,,5,5,5,5,5,5
Thu May 23 2019 17:40:50 GMT+0530 (India Standard Time), Senior Software Engineer,"Gurgaon, Haryana",Former Employee ,Best in Service based organization,,5,,,,,
Thu May 23 2019 20:21:20 GMT+0530 (India Standard Time),,Chennai,Former Employee ,Senior Software Engineer,,5,5,5,4,5,5
Thu May 23 2019 23:56:53 GMT+0530 (India Standard Time), Electronics Engineer,Erode,Former Employee ,Electronics,,5,5,5,5,5,5
Fri May 24 2019 04:26:51 GMT+0530 (India Standard Time), Senior Team Lead,Hyderābād,Former Employee ,Work culture,,5,3,4,4,3,3
Fri Jun 07 2019 11:41:53 GMT+0530 (India Standard Time), Associate Software Engineer,Mumbai,Current Employee ,Time Waste (No LEarning only chilling),,2,5,3,2,2,1
Fri May 24 2019 04:26:51 GMT+0530 (India Standard Time), Senior Team Lead,Hyderābād,Former Employee ,Work culture,,5,3,4,4,3,3
Fri Jun 07 2019 11:41:53 GMT+0530 (India Standard Time), Associate Software Engineer,Mumbai,Current Employee ,Time Waste (No LEarning only chilling),,2,5,3,2,2,1
Thu May 23 2019 11:31:45 GMT+0530 (India Standard Time), ASE,Airoli,Former Employee ,Nice,,4,3,4,3,4,3
Thu May 23 2019 17:52:02 GMT+0530 (India Standard Time), Software Analyst,Chennai,Former Employee ,GPTW,,4,4,4,4,4,4
Thu May 23 2019 22:48:13 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,Technology Analyst,,4,4,4,4,4,4
Thu May 23 2019 23:20:43 GMT+0530 (India Standard Time), Senior DevOps Engineer,Hyderābād,Current Employee ,Over all Process Orientated,,4,5,5,3,3,
Thu May 23 2019 23:21:04 GMT+0530 (India Standard Time), PMO Analyst,Pune,Current Employee ,PMO analyst,,4,2,3,3,3,3
Thu May 23 2019 23:30:57 GMT+0530 (India Standard Time), SharePoint Consultant,Pune,Former Employee ,Worked as SharePoint Administrator role,,4,3,4,3,4,3
Fri May 24 2019 00:30:39 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,good company for freshers,,4,3,4,4,3,2
Fri May 24 2019 02:22:50 GMT+0530 (India Standard Time), Business Operations Analyst,Hyderābād,Former Employee ,Good work culture and friendly managemnt,,4,3,5,5,5,4
Wed May 22 2019 10:24:48 GMT+0530 (India Standard Time), Technical Architect Team Lead,Bangalore,Current Employee ,A Brand that lives up to its name & an employee friendly organization.,,5,5,5,5,5,5
Wed May 22 2019 11:39:27 GMT+0530 (India Standard Time), Documentation,Bhiwandi,Current Employee ,SP,,5,5,5,5,5,5
Wed May 22 2019 21:03:29 GMT+0530 (India Standard Time), Software Engineer,Pune,Former Employee ,Great place to work at and to further ones professional ambitions,,5,3,5,5,5,4
Wed May 22 2019 23:57:38 GMT+0530 (India Standard Time), Software Applications Developer,Bangalore,Current Employee ,Application Development Senior Analyst,,4,4,4,3,4,3
Wed Jun 05 2019 10:20:54 GMT+0530 (India Standard Time), Associate Applications Developer,Hyderābād,Former Employee ,Application development Associate,,3,4,4,2,1,2
Wed Jun 05 2019 14:21:46 GMT+0530 (India Standard Time), QA Analyst,Hyderābād,Current Employee ,Business operations associate,,3,2,5,3,4,1
Wed Jun 05 2019 14:24:37 GMT+0530 (India Standard Time), Financial Controller,Noida,Current Employee ,"Accenture, Noida Review",,3,4,2,2,2,2
Thu Jun 06 2019 02:50:39 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Current Employee ,Working Culture,,3,3,2,4,2,1
Thu Jun 06 2019 06:46:37 GMT+0530 (India Standard Time), Devops Engineer,Hyderābād,Current Employee ,DevOps Engineer,,3,2,2,3,4,1
Tue May 21 2019 11:55:40 GMT+0530 (India Standard Time), SAP Consultant,Bangalore,Current Employee ,Awesome experience in Accenture,,5,5,5,5,4,5
Tue May 21 2019 15:47:39 GMT+0530 (India Standard Time), Senior Software Engineer,Calcutta,Current Employee ,Great place to work,,5,5,5,5,5,5
Wed May 22 2019 00:33:19 GMT+0530 (India Standard Time), Team Lead,Pune,Former Employee ,Accenture,,5,3,4,5,4,5
Wed May 22 2019 03:28:32 GMT+0530 (India Standard Time), Account Executive,Chennai,Current Employee ,One of the reputed companies in india,,5,4,5,4,,
Tue May 21 2019 11:14:12 GMT+0530 (India Standard Time), Associate Manager,Bangalore,Current Employee ,Associate manager,,4,3,4,4,3,4
Tue May 21 2019 19:21:22 GMT+0530 (India Standard Time), Infrastructure Engineer,Bangalore,Current Employee ,Good to work with Accenture.,,4,4,4,4,4,4
Wed May 22 2019 00:29:41 GMT+0530 (India Standard Time), Financial Analyst,Bangalore,Current Employee ,Financial analyst,,4,3,5,5,2,4
Wed May 22 2019 04:51:43 GMT+0530 (India Standard Time), Transaction Processing New Associate,Bangalore,Current Employee ,Content ad Reviewer,,4,3,4,4,3,4
Tue Jun 04 2019 10:56:23 GMT+0530 (India Standard Time), Associate Software Engineer,Bangalore,Former Employee ,About the company,,3,,,,,
Tue Jun 04 2019 23:47:17 GMT+0530 (India Standard Time), Quality Engineer,"Gurgaon, Haryana",Current Employee ,Good Company,,3,2,4,2,2,3
Wed Jun 05 2019 02:04:50 GMT+0530 (India Standard Time), Associate Software Engineer,Bangalore,Current Employee ,Company Review,,3,5,5,3,4,1
Mon May 20 2019 13:04:50 GMT+0530 (India Standard Time), Software Engineering Team Lead,Hyderābād,Former Employee ,Team Lead,,5,3,3,5,5,1
Tue May 21 2019 07:33:08 GMT+0530 (India Standard Time), Production Team Leader,Hyderābād,Current Employee ,Operations Team Leader,,5,3,5,5,5,5
Tue May 21 2019 08:58:13 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Current Employee ,Best Place to Work and good environment,,5,4,4,5,5,5
Wed May 15 2019 18:46:01 GMT+0530 (India Standard Time), Associate Software Engineer,Bangalore,Former Employee ,Everything is based on luck,,4,3,2,1,2,2
Tue Jun 04 2019 23:56:40 GMT+0530 (India Standard Time), Test Engineer Analyst,Bangalore,Former Employee ,Worse Management and Cruel Heads,,2,2,5,4,4,1
Mon May 20 2019 11:12:03 GMT+0530 (India Standard Time), Software Test Analyst,Pune,Current Employee ,Good Company,,4,4,5,5,4,4
Mon May 20 2019 12:03:43 GMT+0530 (India Standard Time), Oracle Database Administrator,Chennai,Current Employee ,Oracle Databaseadmin,,4,2,3,3,3,2
Mon May 20 2019 12:55:53 GMT+0530 (India Standard Time), Testing Engineering Analyst,"Gurgaon, Haryana",Current Employee ,Good company,,4,5,5,4,5,3
Mon May 20 2019 21:16:04 GMT+0530 (India Standard Time), Technology Architect,Bangalore,Current Employee ,Techonology Architect,,4,5,4,4,4,4
Mon May 20 2019 21:26:05 GMT+0530 (India Standard Time), Senior Software Engineer,Chennai,Current Employee ,5 years with Accenture,,4,4,5,5,4,3
Mon May 20 2019 22:13:05 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Good place to work,,4,3,5,4,3,3
Tue May 21 2019 00:32:59 GMT+0530 (India Standard Time), QA Tester,South Twenty Four Parganas,Former Employee ,I had worked at Accenture full-time,,4,,,,,
Tue May 21 2019 01:21:21 GMT+0530 (India Standard Time), QA Engineer,Bangalore,Current Employee ,Good to work with accenture,,4,4,5,4,4,4
Tue May 21 2019 01:23:03 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Current Employee ,Work Environment,,4,4,5,5,4,4
Tue May 21 2019 05:02:01 GMT+0530 (India Standard Time), Testing Engineering Analyst,Bangalore,Current Employee ,Good,,4,3,5,3,1,3
Tue May 21 2019 05:54:46 GMT+0530 (India Standard Time), Manager,Bangalore,Current Employee ,Good work life balance,,4,3,3,1,3,1
Tue May 21 2019 09:21:49 GMT+0530 (India Standard Time),,"Gurgaon, Haryana",Former Employee ,work culture,,4,,,,,
Tue Jun 04 2019 06:39:10 GMT+0530 (India Standard Time), Software Engineering Analyst,Bangalore,Current Employee ,Worst Company,,3,4,3,2,2,3
Mon May 20 2019 01:07:46 GMT+0530 (India Standard Time), Transaction Processing Specialist,Bangalore,Current Employee ,Sameer,,5,5,5,5,5,5
Mon May 20 2019 02:10:03 GMT+0530 (India Standard Time)," Mortgage and Compliance Auditor, Control Testing",Perambūr,Current Employee ,Compliance auditor and Control Testing,,5,5,5,5,5,5
Mon May 20 2019 05:42:27 GMT+0530 (India Standard Time), Team Leader,Pune,Current Employee ,Great,,5,,,,,
Mon May 20 2019 08:24:51 GMT+0530 (India Standard Time), Senior Business Analyst,Mumbai,Former Employee ,Senior Business Analyst with Test Lead,,5,5,4,3,5,4
Tue Jun 25 2019 03:31:07 GMT+0530 (India Standard Time), Processing Associate,Chennai,Former Employee ,Good learning opportunity,,1,1,2,1,2,1
Tue Jun 04 2019 00:27:33 GMT+0530 (India Standard Time), Software Test Engineer,Bangalore,Current Employee ,Test Engineer jobs,,2,2,2,2,2,2
Sun May 19 2019 16:41:43 GMT+0530 (India Standard Time), Team Lead,Hyderābād,Current Employee ,Nice to work,,4,4,5,4,4,3
Mon May 20 2019 06:53:23 GMT+0530 (India Standard Time),,Mumbai,Current Employee ,Join The Company,,4,3,4,3,3,3
Mon Jun 03 2019 07:43:04 GMT+0530 (India Standard Time), Software Analyst,Bangalore,Current Employee ,Work-life balance,,3,4,5,3,3,3
Sat May 18 2019 11:27:12 GMT+0530 (India Standard Time), Software Engineer,Mumbai,Current Employee ,It's an awesome experience.,,5,5,5,5,4,5
Sun May 19 2019 08:25:12 GMT+0530 (India Standard Time), Business Advisory Analyst,Bangalore,Current Employee ,Completed MBA in finance with 7 years of Exp in Investment Banking,,5,3,3,3,3,3
Sun May 19 2019 02:13:51 GMT+0530 (India Standard Time), Solutions Architect,Pune,Former Employee ,Career Opportunity,,4,2,3,2,3,2
Wed May 15 2019 23:13:24 GMT+0530 (India Standard Time), Software Analyst,Bangalore,Current Employee ,Good work life balance,,4,4,4,4,4,3
Fri May 17 2019 23:09:24 GMT+0530 (India Standard Time), Medical Services Associate,Bangalore,Former Employee ,Medical services associate,,5,4,5,5,5,5
Sat May 18 2019 03:03:09 GMT+0530 (India Standard Time), Applications Developer,Chennai,Current Employee ,Good organization,,5,4,5,5,4,3
Sat Jun 01 2019 19:05:12 GMT+0530 (India Standard Time), Accounts Receivable Associate,Chennai,Current Employee ,Good,,2,1,1,3,2,1
Fri May 17 2019 16:05:42 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Benefits,,4,3,3,3,3,2
Sat May 18 2019 09:57:41 GMT+0530 (India Standard Time), Senior Associate,Hyderābād,Current Employee ,Senior associate,,4,4,4,4,3,3
Fri May 31 2019 18:09:43 GMT+0530 (India Standard Time), Senior Business Analyst,Mumbai,Former Employee ,Senior Business Analyst,,3,,,,,
Sat Jun 01 2019 06:12:27 GMT+0530 (India Standard Time), Business Analyst,Bangalore,Current Employee ,Great work culture and environment,,3,3,4,4,2,2
Thu May 16 2019 17:49:52 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Current Employee ,Very good company to work with,,5,4,5,4,4,4
Thu May 16 2019 22:44:55 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,Great Career Opportunity,,5,3,5,5,3,3
Fri May 17 2019 01:42:49 GMT+0530 (India Standard Time), PMO Analyst,Bangalore,Current Employee ,PMO,,5,4,4,4,3,4
Fri May 17 2019 05:50:08 GMT+0530 (India Standard Time), QA Analyst,Pune,Current Employee ,Best company to start with your carrier.,,5,5,5,5,5,5
Thu May 16 2019 13:04:01 GMT+0530 (India Standard Time), Associate Software Engineer,Mumbai,Current Employee ,Great Place to start,,4,3,5,4,2,3
Thu May 16 2019 15:13:41 GMT+0530 (India Standard Time), Enrollment and Billing,Chennai,Former Employee ,Enrollment and billing,,4,4,5,5,3,2
Thu May 16 2019 15:25:22 GMT+0530 (India Standard Time), Applications Developer,Pune,Current Employee ,Assistant Software Engineer,,4,3,4,5,4,4
Fri May 17 2019 07:01:12 GMT+0530 (India Standard Time), Analyst,Bangalore,Former Employee ,A good place to start your professional career,,4,3,4,4,4,4
Fri May 17 2019 07:38:57 GMT+0530 (India Standard Time), Accenture Analyst,Hyderābād,Current Employee ,Adorable work,,4,4,4,4,4,4
Fri May 17 2019 07:58:26 GMT+0530 (India Standard Time), Senior Analyst,"Gurgaon, Haryana",Current Employee ,Work Culture,,4,4,5,5,3,5
Thu May 30 2019 12:31:37 GMT+0530 (India Standard Time), Senior Business Analyst,Mumbai,Current Employee ,Great place to work,,3,3,5,5,3,3
Wed May 15 2019 17:31:07 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,Accenture software engineer.,,5,5,5,5,5,5
Wed May 15 2019 22:52:30 GMT+0530 (India Standard Time), Business Countinuty Analyst,Mumbai,Current Employee ,Accenture,,5,5,5,5,4,5
Thu May 16 2019 00:11:31 GMT+0530 (India Standard Time), Analyst,"Gurgaon, Haryana",Current Employee ,Good Place,,5,4,5,5,5,3
Wed May 15 2019 11:31:48 GMT+0530 (India Standard Time), Applications Development Programmer Analyst,Pune,Current Employee ,Good work life balance and low salary hikes,,4,4,4,3,3,3
Thu May 16 2019 02:05:41 GMT+0530 (India Standard Time),,Hyderābād,Former Employee ,Lead,,4,4,4,4,4,4
Thu May 16 2019 07:34:38 GMT+0530 (India Standard Time), Data Analyst,Bangalore,Current Employee ,Data Analyst,,4,3,5,5,3,5
Wed May 29 2019 11:04:00 GMT+0530 (India Standard Time), Web and User,Hyderābād,Former Employee ,Good ux team,,3,1,1,3,4,1
Thu May 30 2019 00:43:03 GMT+0530 (India Standard Time), Software Engineer,Hyderābād,Former Employee ,Good to work,,3,4,3,4,3,3
Tue May 14 2019 10:56:08 GMT+0530 (India Standard Time), B Tech With Business Analyst With 10yrs of Exp,Hyderābād,Current Employee ,B.Tech With Business Analyst,,4,4,3,3,2,3
Tue May 14 2019 13:24:47 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Review of Company worked for,,4,3,4,4,3,3
Wed May 15 2019 01:42:00 GMT+0530 (India Standard Time), Security Analyst,Bangalore,Former Employee ,Security Analyst,,4,4,4,4,4,4
Tue May 14 2019 13:24:47 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Review of Company worked for,,4,3,4,4,3,3
Wed May 15 2019 01:42:00 GMT+0530 (India Standard Time), Security Analyst,Bangalore,Former Employee ,Security Analyst,,4,4,4,4,4,4
Wed May 15 2019 05:39:03 GMT+0530 (India Standard Time), Software Development Senior Analyst,Chennai,Current Employee ,Software development senior analyst,,4,3,5,3,4,4
Wed May 15 2019 08:05:50 GMT+0530 (India Standard Time), SSE,Hyderābād,Former Employee ,SSE,,4,4,5,4,3,3
Wed May 15 2019 10:00:08 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Current Employee ,General review,,4,3,5,5,3,5
Wed May 15 2019 10:00:22 GMT+0530 (India Standard Time), Software Engineer,Mumbai,Current Employee ,best company,,4,3,3,4,4,4
Tue May 28 2019 14:10:23 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,SAP Project managers are not good,,3,1,3,1,2,1
Tue May 28 2019 14:53:37 GMT+0530 (India Standard Time), Transcation Associated,Airoli,Current Employee ,Setup new loan,,3,3,4,3,4,4
Tue May 28 2019 23:42:51 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,Good Company for Freshers,,3,4,5,3,2,3
Wed May 29 2019 05:32:04 GMT+0530 (India Standard Time), Lead Designer,"Gurgaon, Haryana",Current Employee ,Design Lead,,3,1,1,2,3,1
Tue May 14 2019 05:49:27 GMT+0530 (India Standard Time), Senior Analyst,Pune,Current Employee ,Best Employee Centric Company,,5,4,5,4,5,4
Wed May 29 2019 06:49:45 GMT+0530 (India Standard Time), Senior Software Engineer,Pune,Current Employee ,Positive,,2,3,2,2,2,1
Mon May 13 2019 11:49:03 GMT+0530 (India Standard Time), Applications Development Senior Analyst,Bangalore,Current Employee ,Application Development Senior Analyst,,4,4,3,4,3,3
Mon May 13 2019 21:41:58 GMT+0530 (India Standard Time), Senior Applications Developer,Mumbai,Current Employee ,Senior Application Development Analsyt,,4,3,5,4,3,3
Mon May 13 2019 23:28:32 GMT+0530 (India Standard Time), Senior Software Engineer,Mumbai,Current Employee ,Senior Software engineer,,4,5,,,,
Mon May 13 2019 23:36:17 GMT+0530 (India Standard Time), Senior Analyst,Bangalore,Current Employee ,Work environment,,4,4,4,4,3,4
Mon May 13 2019 23:46:25 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Former Employee ,Best in Services company,,4,3,3,3,3,3
Tue May 14 2019 04:23:52 GMT+0530 (India Standard Time), Team Lead,Bangalore,Current Employee ,Good company,,4,3,3,4,4,3
Tue May 14 2019 06:45:48 GMT+0530 (India Standard Time), Testing Engineering Analyst,Bangalore,Current Employee ,Nice place to learn and grow,,4,4,4,4,5,3
Tue May 14 2019 09:25:36 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Current Employee ,Senior Software Engineer,,4,5,5,3,4,3
Mon May 27 2019 20:43:28 GMT+0530 (India Standard Time), Analyst,Chennai,Current Employee ,Learn and grow,,3,2,3,2,2,2
Sun May 12 2019 22:41:27 GMT+0530 (India Standard Time), Software Engineer,Pune,Current Employee ,Great place to work,,5,5,5,4,4,5
Mon May 13 2019 08:07:15 GMT+0530 (India Standard Time), Team Lead,"Gurgaon, Haryana",Current Employee ,Good company,,5,,,,,
Mon May 13 2019 08:24:27 GMT+0530 (India Standard Time), Software Analyst,Bangalore,Current Employee ,Accenture WorkCulture,,5,5,5,5,3,4
Mon Jun 17 2019 18:12:41 GMT+0530 (India Standard Time), Senior Analyst,Bangalore,Former Employee ,Horrible experience. Horrible Work,,1,2,2,1,1,1
Mon Jun 17 2019 21:15:26 GMT+0530 (India Standard Time), Software Engineer,Bangalore,Former Employee ,Not so employee friendly,,1,2,1,1,2,1
Sun May 12 2019 22:56:14 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Solution Architect,,4,3,4,4,4,4
Mon May 13 2019 00:36:31 GMT+0530 (India Standard Time),,"Gurgaon, Haryana",Former Employee ,Avon class,,4,4,4,4,3,3
Mon May 13 2019 07:01:52 GMT+0530 (India Standard Time), Team Lead,Bangalore,Current Employee ,Great Opportunities and Culture,,4,5,5,5,4,4
Sun May 26 2019 19:38:51 GMT+0530 (India Standard Time), Programmer At Accenture,Bangalore,Current Employee ,Working as Aplication development Analyst,,3,4,,,,
Mon May 27 2019 04:11:45 GMT+0530 (India Standard Time), Assistant Vice President,Hyderābād,Current Employee ,AVP,,3,3,3,3,2,3
Mon May 27 2019 08:20:56 GMT+0530 (India Standard Time), Software Engineer,Pune,Former Employee ,Good- depends on project,,3,3,3,3,3,3
Thu May 09 2019 23:21:38 GMT+0530 (India Standard Time), Software Quality Assurance Engineer and Testers,Bangalore,Current Employee ,Good for freshers,,4,4,4,4,4,4
Sat May 11 2019 11:53:22 GMT+0530 (India Standard Time), Submission Coordinator,Bangalore,Current Employee ,Accenture - Good to work,,5,3,5,5,5,4
Sun May 12 2019 05:03:10 GMT+0530 (India Standard Time), Associate Manager,Hyderābād,Current Employee ,good place to work,,5,,,,,
Sun May 12 2019 06:22:29 GMT+0530 (India Standard Time), Team Lead,Bangalore,Former Employee ,Accenture Review,,5,4,5,5,5,5
Sun May 12 2019 09:45:54 GMT+0530 (India Standard Time),,Hyderābād,Current Employee ,Sr Technical support associate,,5,2,5,4,2,1
Sun May 12 2019 00:35:34 GMT+0530 (India Standard Time), Applications Development Programmer Analyst,Mumbai,Current Employee ,A great place to start,,4,3,4,4,4,3
Sun May 12 2019 05:57:00 GMT+0530 (India Standard Time), Senior Analyst,Bangalore,Current Employee ,Senior Analyst,,4,4,4,4,4,4
Sun May 12 2019 08:36:31 GMT+0530 (India Standard Time), Data Engineer,Chennai,Current Employee ,Its a good company to work for.,,4,3,4,4,4,4
Sun May 26 2019 06:33:03 GMT+0530 (India Standard Time), Processing Associate,Chennai,Current Employee ,Neutral Experience,,3,3,5,1,1,1
Fri May 10 2019 23:17:34 GMT+0530 (India Standard Time), S S E(Senior Software Engineer),Mumbai,Current Employee ,SSE at Accenture,,5,4,4,5,3,5
Sat May 11 2019 00:58:42 GMT+0530 (India Standard Time), Specialist,Bangalore,Current Employee ,Specialist,,5,5,5,5,5,3
Sat May 11 2019 09:08:07 GMT+0530 (India Standard Time), Transaction Processing New Associate,Bangalore,Current Employee ,Great Time to work,,5,5,4,5,3,4
Fri May 10 2019 10:27:25 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Current Employee ,Good company overall,,4,4,4,4,2,3
Fri May 10 2019 16:09:21 GMT+0530 (India Standard Time), Software Engineer,Pune,Current Employee ,Not bad,,4,3,4,3,3,3
Sat May 11 2019 00:31:03 GMT+0530 (India Standard Time), Team Lead,Bangalore Rural,Current Employee ,Work culture,,4,4,4,4,4,3
Sat May 11 2019 02:02:38 GMT+0530 (India Standard Time), Associate Applications Developer,Hyderābād,Current Employee ,Associate Application Development,,4,5,4,5,5,4
Sat May 11 2019 05:04:47 GMT+0530 (India Standard Time), Applications Development Senior Programmer Analyst,Bangalore,Current Employee ,"Great work culture, flexible timings and a good networking place",,4,5,5,4,4,4
Sat May 11 2019 08:50:21 GMT+0530 (India Standard Time), Applications Development Senior Analyst,Mumbai,Former Employee ,Great Company to work for!,,4,5,5,5,4,4
Sat May 11 2019 09:38:39 GMT+0530 (India Standard Time), Applications Development Specialist,Bangalore,Former Employee ,Great place for technology guys,,4,3,3,4,4,3
Fri May 24 2019 23:44:46 GMT+0530 (India Standard Time), Cloud Operations Engineer,Bangalore,Current Employee ,It's just good based on the project you are in.,,3,2,3,3,2,1
Sat May 25 2019 06:57:13 GMT+0530 (India Standard Time),,"Gurgaon, Haryana",Former Employee ,Business and Technology Manager,,3,4,4,4,2,3
Sat May 25 2019 07:28:52 GMT+0530 (India Standard Time),,Bangalore,Former Employee ,Good company to work,,3,3,3,3,3,3
Fri May 10 2019 09:12:41 GMT+0530 (India Standard Time),,Bangalore,Current Employee ,Best among the service based companies,,5,5,4,5,4,5
Fri May 10 2019 09:38:13 GMT+0530 (India Standard Time), Desktop Support Engineer L1,Bangalore,Current Employee ,desktop support,,4,4,4,3,3,4
Fri May 24 2019 05:58:36 GMT+0530 (India Standard Time), Applications Developer,"Gurgaon, Haryana",Current Employee ,Go for Development projects not for support as freshers,,3,3,3,3,3,2
Tue May 07 2019 04:19:46 GMT+0530 (India Standard Time), Software Engineer,"Gurgaon, Haryana",Former Employee ,Great company,,4,3,4,4,3,4
Wed May 08 2019 10:46:03 GMT+0530 (India Standard Time), S S E(Senior Software Engineer),Bangalore,Current Employee ,good,,5,5,5,5,2,2
Wed May 08 2019 11:30:30 GMT+0530 (India Standard Time), Associate Manager,Bangalore,Current Employee ,Very Good,,5,5,5,5,5,5
Wed May 08 2019 10:46:03 GMT+0530 (India Standard Time), S S E(Senior Software Engineer),Bangalore,Current Employee ,good,,5,5,5,5,2,2
Wed May 08 2019 11:30:30 GMT+0530 (India Standard Time), Associate Manager,Bangalore,Current Employee ,Very Good,,5,5,5,5,5,5
Wed May 08 2019 11:31:58 GMT+0530 (India Standard Time), Senior Software Test Engineer,Hyderābād,Current Employee ,Employee friendly environment,,5,5,5,5,3,4
Thu May 09 2019 01:47:52 GMT+0530 (India Standard Time), Senior Software Engineer,Mumbai,Former Employee ,It was good,,5,4,4,4,4,4
Thu May 09 2019 08:04:00 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Current Employee ,Awesome company to work with,,5,5,5,3,3,5
Fri Jun 14 2019 08:06:03 GMT+0530 (India Standard Time), Senior Software Engineer,Bangalore,Former Employee ,Beware of Insurance Projects (Mainly the red umbrella one),,1,1,1,1,1,1
Fri Jun 14 2019 08:24:30 GMT+0530 (India Standard Time), Applications Development Analyst,Bangalore,Former Employee ,Not a Place to Begin your career,,1,4,2,1,1,3
Thu May 23 2019 23:24:18 GMT+0530 (India Standard Time), Senior Analyst,Pune,Current Employee ,Good company,,2,3,3,3,3,2
Wed May 08 2019 11:25:17 GMT+0530 (India Standard Time), Associate Applications Developer,Bangalore,Former Employee ,Learnt a lot,,4,4,5,4,4,3
Wed May 08 2019 11:27:23 GMT+0530 (India Standard Time), Software Test Engineer,Pune City,Current Employee ,Accenture,,4,4,3,3,3,3
Thu May 09 2019 00:21:53 GMT+0530 (India Standard Time), Associate Applications Developer,Pune,Current Employee ,"Good Projects, skills",,4,3,5,4,3,4
Thu May 09 2019 02:36:51 GMT+0530 (India Standard Time), Software Developer,Bangalore,Current Employee ,Good place to work,,4,4,4,3,3,3
Thu May 09 2019 04:49:43 GMT+0530 (India Standard Time), Software Development Senior Analyst,Chennai,Current Employee ,Best Service Company,,4,3,4,3,3,3
Thu May 09 2019 07:13:21 GMT+0530 (India Standard Time),,Chennai,Former Employee ,Process associate,,4,4,5,3,3,3
Wed May 22 2019 11:08:08 GMT+0530 (India Standard Time),,Pune,Former Employee ,nice company,,3,3,3,3,3,3
Tue May 07 2019 10:28:44 GMT+0530 (India Standard Time), Drug Safety Specialist,Chennai,Current Employee ,"Joined as Drug Safety Associate, now leveled up to Analyst. Worked on both ArisG & Argus databases, via Citrix platform.",,5,4,4,4,4,3
Wed May 08 2019 02:55:20 GMT+0530 (India Standard Time), Senior Software Engineer,Pune,Former Employee ,Company Review,,5,3,5,5,5,3
Wed May 08 2019 03:03:52 GMT+0530 (India Standard Time), Analyst,Hyderābād,Current Employee ,Accenture Brand,,5,3,5,5,3,3
Wed May 08 2019 03:42:03 GMT+0530 (India Standard Time), Senior Project Manager,Mumbai,Former Employee ,"Project, Service and Program Manager",,5,3,4,5,4,4
Wed May 22 2019 22:56:01 GMT+0530 (India Standard Time), ASE,Pune,Current Employee ,Policies,,2,5,5,4,1,1
Thu May 23 2019 02:31:00 GMT+0530 (India Standard Time), SAP FICO Team Lead,Chennai,Current Employee ,SAP FICO team lead,,2,5,1,1,2,1
Wed May 08 2019 01:54:21 GMT+0530 (India Standard Time),,Chennai,Former Employee ,Senior Test Engineer,,4,2,2,4,4,2
Wed May 08 2019 04:46:44 GMT+0530 (India Standard Time), Analyst,Noida,Current Employee ,Great Company,,4,3,3,4,3,3
Wed May 08 2019 07:44:10 GMT+0530 (India Standard Time), Applications Development Analyst,Mumbai,Former Employee ,great firm to start your career with,,4,4,4,4,3,3
Sun May 19 2019 21:39:48 GMT+0530 (India Standard Time), Team Lead,Pune,Current Employee ,Good company for pay package,,3,3,2,1,3,2
Tue May 21 2019 22:36:20 GMT+0530 (India Standard Time), Business Analyst,Hyderābād,Former Employee ,Not a good company for a fresher,,3,4,4,4,4,2
Wed May 22 2019 01:48:09 GMT+0530 (India Standard Time), Risk Investigator,"Gurgaon, Haryana",Former Employee ,Working Environment,,3,1,1,1,2,1
Wed May 22 2019 07:23:29 GMT+0530 (India Standard Time), Associate Software Engineer,Bangalore,Current Employee ,Accenture Review,,3,5,3,2,3,3
Mon May 06 2019 10:53:28 GMT+0530 (India Standard Time), Project Manager,Bangalore,Current Employee ,Project Manager,,5,4,5,3,3,4
Mon May 06 2019 22:10:43 GMT+0530 (India Standard Time), Applications Development Team Lead,Bangalore,Current Employee ,Best Service Based Company,,5,5,5,5,4,4
